VACA,NOMBRE,HATO,AI,AD,PI,PD,ORDEÑADOR,Observación,FECHA CHEQUEO,UBRE SANA,CAL. UBRE,GAP,CHEQUEO / REVISIÓN
1522,1522,JUNCAL,3,4,1,2,,Inyectado: Pentrilan 1 dosis e intramamario pezon AD: Neoclordelin x 4 jeringas - 6 dias de retiro y pezon AI reforzar rutina,2019-11-15,0.0,-1.5,1.5,C
1541,1541,JUNCAL,0,1,0,1,,,2019-11-15,0.5,0.5,0.0,C
1550,1550,JUNCAL,0,2,1,1,,,2019-11-15,0.25,0.0,0.25,C
1622,1622,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1629,1629,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1639,1639,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1677,1677,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1685,1685,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1692,1692,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1702,1702,JUNCAL,0,0,1,1,,,2019-11-15,0.5,0.5,0.0,C
1704,1704,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1710,1710,JUNCAL,0,P,0,0,,,2019-11-15,1.0,1.0,0.0,C
1714,1714,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1720,1720,JUNCAL,2,1,0,0,,,2019-11-15,0.5,0.25,0.25,C
1733,1733,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1742,1742B,JUNCAL,1,0,2,0,,,2019-11-15,0.5,0.25,0.25,C
1747,1747B,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1749,1749,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1750,1750B,JUNCAL,2,2,0,2,,,2019-11-15,0.25,-0.5,0.75,C
1752,1752B,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1759,1759,JUNCAL,1,0,0,1,,,2019-11-15,0.5,0.5,0.0,C
1789,1789B,JUNCAL,1,1,0,0,,,2019-11-15,0.5,0.5,0.0,C
1800,1800,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1800,1800B,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1802,1802B,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1814,1814,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1818,1818,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1827,1827,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1829,1829,JUNCAL,3,1,0,0,,Pezon AI reforzar rutina,2019-11-15,0.5,0.0,0.5,C
1835,1835,JUNCAL,2,P,1,2,,,2019-11-15,0.0,-0.6666666666666667,0.6666666666666667,C
1845,1845,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1879,1879,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1880,1880,JUNCAL,1,1,1,1,,,2019-11-15,0.0,0.0,0.0,C
1884,1884,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1896,1896,JUNCAL,1,0,1,1,,,2019-11-15,0.25,0.25,0.0,C
1905,1905,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1911,1911,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1927,1927,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1930,1930,JUNCAL,0,1,0,1,,,2019-11-15,0.5,0.5,0.0,C
1938,1938,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
1941,1941,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1944,1944,JUNCAL,0,1,0,0,,,2019-11-15,0.75,0.75,0.0,C
1951,1951,JUNCAL,0,1,1,0,,,2019-11-15,0.5,0.5,0.0,C
1964,1964,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1966,1966,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
1994,1994,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2001,2001,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2006,2006,JUNCAL,1,1,0,1,,,2019-11-15,0.25,0.25,0.0,C
2011,2011,JUNCAL,0,1,2,1,,,2019-11-15,0.25,0.0,0.25,C
2032,2032,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2035,2035,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2038,2038,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2039,2039,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2042,2042,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2059,2059,JUNCAL,0,0,1,1,,,2019-11-15,0.5,0.5,0.0,C
2068,2068,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2071,2071,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2075,2075,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2076,2076,JUNCAL,0,1,0,0,,,2019-11-15,0.75,0.75,0.0,C
2086,2086,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
2094,2094,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2105,2105,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2113,2113,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2114,2114,JUNCAL,0,3,0,2,,Pezon AD: Reforzar Rutina,2019-11-15,0.5,-0.25,0.75,C
2116,2116,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2123,2123,JUNCAL,0,1,0,0,,,2019-11-15,0.75,0.75,0.0,C
2126,2126,JUNCAL,0,1,0,0,,,2019-11-15,0.75,0.75,0.0,C
2127,2127,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2128,2128,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2152,2152,JUNCAL,1,0,0,0,,,2019-11-15,0.75,0.75,0.0,C
2157,2157,JUNCAL,0,2,1,0,,,2019-11-15,0.5,0.25,0.25,C
2166,2166,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2173,2173,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2175,2175,JUNCAL,0,0,0,1,,,2019-11-15,0.75,0.75,0.0,C
2191,2191,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2200,2200,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2220,2220,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2247,2247,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2264,2264,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2269,2269,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2284,2284,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2313,2313,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2314,2314,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2316,2316,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2397,2397,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2398,2398,JUNCAL,0,2,0,0,,,2019-11-15,0.75,0.5,0.25,C
2401,2401,JUNCAL,0,P,0,0,,,2019-11-15,1.0,1.0,0.0,C
2403,2403,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2410,2410,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2414,2414,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2425,2425,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2435,2435,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
2638,2638,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
7132,7132,JUNCAL,1,1,0,0,,,2019-11-15,0.5,0.5,0.0,C
9021,9021,JUNCAL,0,0,1,0,,,2019-11-15,0.75,0.75,0.0,C
9037,9037,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
9092,9092,JUNCAL,0,4,1,2,,Pezon AD disminuido - Reforzar Rutina,2019-11-15,0.25,-0.75,1.0,C
9190,9190,JUNCAL,0,0,0,0,,,2019-11-15,1.0,1.0,0.0,C
25,25B,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
39,39JP,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
241,241J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
242,242J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
245,245J,JUNCAL,0,0,0,1,,,2019-12-12,0.75,0.75,0.0,C
250,250J,JUNCAL,0,1,1,0,,,2019-12-12,0.5,0.5,0.0,C
252,252J,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
254,254,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
257,257J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
260,260J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
263,263J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
265,265,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
268,268J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
269,269J,JUNCAL,0,0,2,1,,,2019-12-12,0.5,0.25,0.25,C
272,272J,JUNCAL,0,0,0,1,,,2019-12-12,0.75,0.75,0.0,C
273,273J,JUNCAL,0,0,P,0,,,2019-12-12,1.0,1.0,0.0,C
274,274J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
276,276J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
279,279J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
280,280J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
281,281J,JUNCAL,1,1,0,0,,,2019-12-12,0.5,0.5,0.0,C
282,282J,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
283,283J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
287,287J,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
678,678,JUNCAL,2,1,2,2,,,2019-12-12,0.0,-0.75,0.75,C
1023,1023,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1032,1032,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1196,1196,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1215,1215,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
1264,1264,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1340,1340,JUNCAL,0,P,0,1,,,2019-12-12,0.6666666666666667,0.6666666666666667,0.0,C
1367,1367,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1374,1374,JUNCAL,0,0,1,0,,,2019-12-12,0.75,0.75,0.0,C
1541,1541,JUNCAL,0,1,0,1,,,2019-12-12,0.5,0.5,0.0,C
1550,1550,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
1622,1622,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1639,1639,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1677,1677,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1685,1685,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1702,1702,JUNCAL,0,0,1,1,,,2019-12-12,0.5,0.5,0.0,C
1704,1704,JUNCAL,1,0,0,0,,,2019-12-12,0.75,0.75,0.0,C
1710,1710,JUNCAL,1,P,0,0,,,2019-12-12,0.6666666666666667,0.6666666666666667,0.0,C
1714,1714,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1720,1720,JUNCAL,2,2,0,0,,,2019-12-12,0.5,0.0,0.5,C
1721,1721,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1733,1733,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
1742,1742B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1749,1749,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1750,1750B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1759,1759,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1767,1767B,JUNCAL,0,4,1,1,,"Ordeñar Solo Orlando, Veterflucina 2 Dosis, evaluar avance e informar",2019-12-12,0.25,-0.5,0.75,C
1773,1773B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1789,1789B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1798,1798B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1800,1800,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1800,1800B,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1802,1802B,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
1814,1814,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1818,1818,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1827,1827,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1829,1829,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1835,1835,JUNCAL,0,1,4,2,,"Ordeñar Solo Orlando, Pezon Trasero Izquierdo: Rilexin NP 200, 4 Jeringas, 1 por Ordeño",2019-12-12,0.25,-0.75,1.0,C
1880,1880,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1896,1896,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1905,1905,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1911,1911,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1927,1927,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1930,1930,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1938,1938,JUNCAL,0,0,0,3,,"Ordeñar Solo Orlando, Reforzar Rutina",2019-12-12,0.75,0.25,0.5,C
1941,1941,JUNCAL,2,2,1,2,,,2019-12-12,0.0,-0.75,0.75,C
1944,1944,JUNCAL,0,0,1,0,,,2019-12-12,0.75,0.75,0.0,C
1966,1966,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1993,1993,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1994,1994,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
1999,1999,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2001,2001,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2006,2006,JUNCAL,0,1,0,2,,,2019-12-12,0.5,0.25,0.25,C
2011,2011,JUNCAL,0,0,3,2,,"Ordeñar Solo Orlando, Reforzar Rutina",2019-12-12,0.5,-0.25,0.75,C
2038,2038,JUNCAL,0,0,1,0,,,2019-12-12,0.75,0.75,0.0,C
2039,2039,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2042,2042,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2059,2059,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2068,2068,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2071,2071,JUNCAL,2,1,0,1,,,2019-12-12,0.25,0.0,0.25,C
2075,2075,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2076,2076,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2086,2086,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2094,2094,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2104,2104,JUNCAL,2,1,0,0,,,2019-12-12,0.5,0.25,0.25,C
2105,2105,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2113,2113,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
2114,2114,JUNCAL,0,0,0,2,,,2019-12-12,0.75,0.5,0.25,C
2116,2116,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2126,2126,JUNCAL,0,1,0,0,,,2019-12-12,0.75,0.75,0.0,C
2127,2127,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2128,2128,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2152,2152,JUNCAL,2,1,2,2,,,2019-12-12,0.0,-0.75,0.75,C
2157,2157,JUNCAL,0,0,2,0,,,2019-12-12,0.75,0.5,0.25,C
2166,2166,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2173,2173,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2175,2175,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2191,2191,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2200,2200,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2247,2247,JUNCAL,0,1,0,1,,,2019-12-12,0.5,0.5,0.0,C
2264,2264,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2269,2269,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2284,2284,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2313,2313,JUNCAL,1,0,4,0,,"Ordeñar Solo Orlando, Pezon Trasero Izquierdo: Rilexin NP 200, 4 Jeringas, 1 por Ordeño",2019-12-12,0.5,-0.25,0.75,C
2314,2314,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2316,2316,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2391,2391,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2397,2397,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2398,2398,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2403,2403,JUNCAL,0,0,0,2,,,2019-12-12,0.75,0.5,0.25,C
2410,2410,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2414,2414,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2425,2425,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2638,2638,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
2665,2665,JUNCAL,1,3,0,0,,"Ordeñar Solo Orlando, Reforzar Rutina",2019-12-12,0.5,0.0,0.5,C
2675,2675,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
6047,6047,JUNCAL,0,0,P,0,,,2019-12-12,1.0,1.0,0.0,C
7031,7031,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
9021,9021,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
9037,9037,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
9092,9092,JUNCAL,0,2,2,2,,,2019-12-12,0.25,-0.5,0.75,C
9101,9101,JUNCAL,0,P,0,0,,,2019-12-12,1.0,1.0,0.0,C
9190,9190,JUNCAL,0,0,0,0,,,2019-12-12,1.0,1.0,0.0,C
20,20B,R3,0,0,4,0,ANDRES,INICIA TRATAMIENTO CON NEOCLORDELIN,2019-12-13,0.75,0.0,0.75,C
1014,1014,R3,1,0,0,1,ANDRES,,2019-12-13,0.5,0.5,0.0,C
1036,1036,R3,0,0,0,P,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1040,1040,R3,0,1,0,0,ANDRES,,2019-12-13,0.75,0.75,0.0,C
1045,1045,R3,P,0,2,0,MARTHA,,2019-12-13,0.6666666666666667,0.33333333333333337,0.33333333333333337,C
1049,1049,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1055,1055,R3,1,2,0,1,MARTHA,,2019-12-13,0.25,0.0,0.25,C
1057,1057,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1063,1063,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1071,1071,R3,0,1,0,0,MARTHA,,2019-12-13,0.75,0.75,0.0,C
1073,1073,R3,0,0,1,0,MARTHA,,2019-12-13,0.75,0.75,0.0,C
1078,1078,R3,0,0,P,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1080,1080,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1082,1082,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1086,1086,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1090,1090,R3,1,0,0,0,MARTHA,,2019-12-13,0.75,0.75,0.0,C
1092,1092,R3,1,1,2,0,ANDRES,,2019-12-13,0.25,0.0,0.25,C
1098,1098,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1099,1099,R3,1,0,0,2,ANDRES,,2019-12-13,0.5,0.25,0.25,C
1103,1103,R3,P,0,P,2,ANDRES,,2019-12-13,0.5,0.0,0.5,C
1152,1152,R3,0,0,P,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1171,1171,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1175,1175,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1177,1177,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1179,1179,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1183,1183,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1184,1184,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1186,1186,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1204,1204,R3,0,1,1,2,MARTHA,,2019-12-13,0.25,0.0,0.25,C
1210,1210,R3,0,P,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1216,1216,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1236,1236,R3,0,0,P,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1242,1242,R3,P,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1244,1244,R3,0,0,0,P,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1246,1246,R3,0,3,0,3,MARTHA,REFORZAR RUTINA. PENDIENTE PRESENCIA TACHE.,2019-12-13,0.5,-0.5,1.0,C
1252,1252,R3,1,0,1,1,ANDRES,,2019-12-13,0.25,0.25,0.0,C
1270,1270,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1271,1271,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1285,1285,R3,1,1,0,2,ANDRES,,2019-12-13,0.25,0.0,0.25,C
1318,1318,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1350,1350,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1370,1370,R3,P,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1396,1396,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1406,1406,R3,0,1,0,0,ANDRES,,2019-12-13,0.75,0.75,0.0,C
1425,1425,R3,0,0,0,P,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1426,1426,R3,1,0,0,0,ANDRES,,2019-12-13,0.75,0.75,0.0,C
1443,1443,R3,0,0,0,P,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1451,1451,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1469,1469,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1470,1470,R3,1,1,0,0,MARTHA,,2019-12-13,0.5,0.5,0.0,C
1480,1480,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1481,1481,R3,0,2,0,1,ANDRES,,2019-12-13,0.5,0.25,0.25,C
1491,1491,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1504,1504,R3,P,0,1,0,MARTHA,,2019-12-13,0.6666666666666667,0.6666666666666667,0.0,C
1514,1514,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1518,1518,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1523,1523,R3,P,0,0,2,ANDRES,,2019-12-13,0.6666666666666667,0.33333333333333337,0.33333333333333337,C
1534,1534,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1540,1540,R3,1,0,1,0,ANDRES,,2019-12-13,0.5,0.5,0.0,C
1542,1542,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1544,1544,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1548,1548,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1552,1552,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1554,1554,R3,P,0,0,1,ANDRES,,2019-12-13,0.6666666666666667,0.6666666666666667,0.0,C
1554,1554,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1556,1556,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1576,1576,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1603,1603,R3,0,0,2,0,ANDRES,,2019-12-13,0.75,0.5,0.25,C
1613,1613,R3,0,0,1,0,ANDRES,,2019-12-13,0.75,0.75,0.0,C
1618,1618,R3,0,0,0,0,MARTHA,,2019-12-13,1.0,1.0,0.0,C
1630,1630,R3,0,1,3,2,ANDRES,REFORZAR RUTINA,2019-12-13,0.25,-0.5,0.75,C
1641,1641,R3,0,0,0,1,MARTHA,,2019-12-13,0.75,0.75,0.0,C
1642,1642,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1647,1647,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1654,1654,R3,0,1,1,0,ANDRES,,2019-12-13,0.5,0.5,0.0,C
1658,1658,R3,0,1,0,0,MARTHA,,2019-12-13,0.75,0.75,0.0,C
1662,1662,R3,0,0,0,0,ANDRES,,2019-12-13,1.0,1.0,0.0,C
1671,1671,R3,0,1,2,0,ANDRES,,2019-12-13,0.5,0.25,0.25,C
