AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,,,,Contador,9058,,,ACTIVIDAD,2,,SIEMBRA,2,FUMIGADA,4,ABONADA,73,RENOVADA,291,CORTE,623,HENOLAJE,644,DESBROSADA,694,ROTOBO,1694,RIEGO,2174,ENMIENDA,2339,ENCALADO,2484,PASTOREO,831
2020,5,JUNCAL,16,,PASTOREO,16/05/2020,,JUNCAL,RAYGRAS,16/05/2020,16/05/2020,,48,1.3,,1.0,108,1'997,1'997.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,30,,PASTOREO,16/05/2020,,RECODO 1,RAYGRAS,16/05/2020,16/05/2020,,38,1.4,,1.0,116,2'391,2'391.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,55,,PASTOREO,16/05/2020,,RECODO 2,KYKUYO,16/05/2020,16/05/2020,,48,1.7,,1.0,139,2'433,2'433.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,16,,PASTOREO,16/05/2020,,RECODO 3,KYKUYO,16/05/2020,16/05/2020,,54,2.2,,1.0,121,2'446,2'446.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,1,,PASTOREO,17/05/2020,,ISLA,KYKUYO,17/05/2020,17/05/2020,,,1.2,,1.0,53,888,888.0,16.8,01/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,5,,PASTOREO,17/05/2020,,PARAISO,RAYGRAS,17/05/2020,17/05/2020,,,1.2,,1.0,100,1'700,1'700.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,16,,PASTOREO,17/05/2020,,JUNCAL,RAYGRAS,17/05/2020,17/05/2020,,,1.3,,1.0,103,1'827,1'827.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,30,,PASTOREO,17/05/2020,,RECODO 1,RAYGRAS,17/05/2020,17/05/2020,,,1.4,,1.0,116,2'592,2'592.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,55,,PASTOREO,17/05/2020,,RECODO 2,KYKUYO,17/05/2020,17/05/2020,,,1.7,,1.0,125,2'310,2'310.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,16,,PASTOREO,17/05/2020,,RECODO 3,KYKUYO,17/05/2020,17/05/2020,,,2.2,,1.0,121,2'462,2'462.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,14,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,7,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,8,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,9,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,10,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,18,,FUMIGADA,18/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,8,,FUMIGADA,18/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,45,,FUMIGADA,18/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,5,,FUMIGADA,18/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,25,,FUMIGADA,18/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,PASTOREO,18/05/2020,,ISLA,RAYGRAS,18/05/2020,18/05/2020,,43,1.3,,1.0,53,903,903.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,5,,PASTOREO,18/05/2020,,PARAISO,RAYGRAS,18/05/2020,18/05/2020,,,1.2,,1.0,101,1'764,1'764.0,17.5,02/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,16,,PASTOREO,18/05/2020,,JUNCAL,RAYGRAS,18/05/2020,18/05/2020,,,1.3,,1.0,104,1'782,1'782.0,17.1,02/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,30,,PASTOREO,18/05/2020,,RECODO 1,RAYGRAS,18/05/2020,18/05/2020,,,1.4,,1.0,114,2'616,2'616.0,22.9,02/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,55,,PASTOREO,18/05/2020,,RECODO 2,KYKUYO,18/05/2020,18/05/2020,,,1.7,,1.0,118,2'344,2'344.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,16,,PASTOREO,18/05/2020,,RECODO 3,KYKUYO,18/05/2020,18/05/2020,,,2.2,,1.0,116,2'288,2'288.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,3,,ABONADA,19/05/2020,MEZCLA UREA DAFITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,4,,ABONADA,19/05/2020,MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,LA ISLA,27,,FUMIGADA,19/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,RANCHO,8,,FUMIGADA,19/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,RANCHO,9,,FUMIGADA,19/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,16,,FUMIGADA,19/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,12,,FUMIGADA,19/05/2020, CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,2,,FUMIGADA,19/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,3,,FUMIGADA,19/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,4,,FUMIGADA,19/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,14,,FUMIGADA,19/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,15,,FUMIGADA,19/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,39,,FUMIGADA,19/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,40,,FUMIGADA,19/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,8,,FUMIGADA,19/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,PASTOREO,19/05/2020,,ISLA,RAYGRAS,19/05/2020,19/05/2020,,,1.3,,1.0,53,877,877.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,7,,PASTOREO,19/05/2020,,PARAISO,RAYGRAS,19/05/2020,19/05/2020,,44,1.3,,1.0,101,1'753,1'753.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,17,,PASTOREO,19/05/2020,,JUNCAL,RAYGRAS,19/05/2020,19/05/2020,,48,1.3,,1.0,104,1'705,1'705.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,31,,PASTOREO,19/05/2020,,RECODO 1,RAYGRAS,19/05/2020,19/05/2020,,44,1.7,,1.0,114,2'539,2'539.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,55,,PASTOREO,19/05/2020,,RECODO 2,KYKUYO,19/05/2020,19/05/2020,,,1.7,,1.0,118,2'301,2'301.0,19.5,03/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,16,,PASTOREO,19/05/2020,,RECODO 3,KYKUYO,19/05/2020,19/05/2020,,,2.2,,1.0,116,2'302,2'302.0,19.8,03/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,PASTOREO,20/05/2020,,ISLA,RAYGRAS,20/05/2020,20/05/2020,,,1.3,,1.0,53,871,871.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,7,,PASTOREO,20/05/2020,,PARAISO,RAYGRAS,20/05/2020,20/05/2020,,,1.3,,1.0,101,1'731,1'731.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,17,,PASTOREO,20/05/2020,,JUNCAL,RAYGRAS,20/05/2020,20/05/2020,,,1.3,,1.0,104,1'749,1'749.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,31,,PASTOREO,20/05/2020,,RECODO 1,RAYGRAS,20/05/2020,20/05/2020,,,1.7,,1.0,114,2'598,2'598.0,22.8,04/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,56,,PASTOREO,20/05/2020,,RECODO 2,KYKUYO,20/05/2020,20/05/2020,,49,1.6,,1.0,118,2'319,2'319.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,15,,PASTOREO,20/05/2020,,RECODO 3,KYKUYO,20/05/2020,20/05/2020,,55,2.0,,1.0,118,2'384,2'384.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,41,,FUMIGADA,21/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,42,,FUMIGADA,21/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,PASTOREO,21/05/2020,,ISLA,RAYGRAS,21/05/2020,21/05/2020,,,1.3,,1.0,53,887,887.0,16.7,05/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,7,,PASTOREO,21/05/2020,,PARAISO,RAYGRAS,21/05/2020,21/05/2020,,,1.3,,1.0,101,1'760,1'760.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,17,,PASTOREO,21/05/2020,,JUNCAL,RAYGRAS,21/05/2020,21/05/2020,,,1.3,,1.0,104,1'682,1'682.0,16.2,05/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,3,,PASTOREO,21/05/2020,,RECODO 1,RAYGRAS,21/05/2020,21/05/2020,,30,1.2,,1.0,115,2'556,2'556.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,56,,PASTOREO,21/05/2020,,RECODO 2,KYKUYO,21/05/2020,21/05/2020,,,1.6,,1.0,118,2'350,2'350.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,15,,PASTOREO,21/05/2020,,RECODO 3,KYKUYO,21/05/2020,21/05/2020,,,2.0,,1.0,119,2'491,2'491.0,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,3,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,1,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,5,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,15,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,16,,FUMIGADA,22/05/2020, roya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,22,,FUMIGADA,22/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,23,,FUMIGADA,22/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,9,,FUMIGADA,22/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,3,,PASTOREO,22/05/2020,,ISLA,RAYGRAS,22/05/2020,22/05/2020,,88,1.2,,1.0,54,865,865.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,7,,PASTOREO,22/05/2020,,PARAISO,RAYGRAS,22/05/2020,22/05/2020,,,1.3,,1.0,101,1'748,1'748.0,17.3,06/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,19,,PASTOREO,22/05/2020,,JUNCAL,RAYGRAS,22/05/2020,22/05/2020,,47,1.2,,1.0,104,1'809,1'809.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,3,,PASTOREO,22/05/2020,,RECODO 1,RAYGRAS,22/05/2020,22/05/2020,,,1.2,,1.0,115,2'513,2'513.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,56,,PASTOREO,22/05/2020,,RECODO 2,KYKUYO,22/05/2020,22/05/2020,,,1.6,,1.0,118,2'403,2'403.0,20.4,06/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,15,,PASTOREO,22/05/2020,,RECODO 3,KYKUYO,22/05/2020,22/05/2020,,,2.0,,1.0,120,2'473,2'473.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,30,,ABONADA,23/05/2020,UREA DAPITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,31,,ABONADA,23/05/2020,UREA DAPITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,29,,ABONADA,23/05/2020,UREA DAPITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,5,,FUMIGADA,23/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,16,,FUMIGADA,23/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,17,,FUMIGADA,23/05/2020, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,52,,FUMIGADA,23/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,10,,FUMIGADA,23/05/2020,CASTA MEDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,3,,PASTOREO,23/05/2020,,ISLA,RAYGRAS,23/05/2020,23/05/2020,,,1.2,,1.0,54,847,847.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,9,,PASTOREO,23/05/2020,,PARAISO,RAYGRAS,23/05/2020,23/05/2020,,40,1.4,,1.0,101,1'792,1'792.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,19,,PASTOREO,23/05/2020,,JUNCAL,RAYGRAS,23/05/2020,23/05/2020,,,1.2,,1.0,104,1'812,1'812.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,3,,PASTOREO,23/05/2020,,RECODO 1,RAYGRAS,23/05/2020,23/05/2020,,,1.2,,1.0,117,2'576,2'576.0,22.0,07/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,57,,PASTOREO,23/05/2020,,RECODO 2,KYKUYO,23/05/2020,23/05/2020,,49,1.6,,1.0,118,2'237,2'237.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,15,,PASTOREO,23/05/2020,,RECODO 3,KYKUYO,23/05/2020,23/05/2020,,,2.0,,1.0,120,2'538,2'538.0,21.2,07/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,62,,FUMIGADA,24/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,61,,FUMIGADA,24/05/2020,CASTA MEDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,8,,FUMIGADA,24/05/2020,CASTA MEDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,4T,,FUMIGADA,24/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,5T,,FUMIGADA,24/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,3,,PASTOREO,24/05/2020,,ISLA,RAYGRAS,24/05/2020,24/05/2020,,,1.2,,1.0,54,727,727.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,9,,PASTOREO,24/05/2020,,PARAISO,RAYGRAS,24/05/2020,24/05/2020,,,1.4,,1.0,101,1'872,1'872.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,19,,PASTOREO,24/05/2020,,JUNCAL,RAYGRAS,24/05/2020,24/05/2020,,,1.2,,1.0,104,1'868,1'868.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,2,,PASTOREO,24/05/2020,,RECODO 1,RAYGRAS,24/05/2020,24/05/2020,,39,1.4,,1.0,118,2'669,2'669.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,57,,PASTOREO,24/05/2020,,RECODO 2,KYKUYO,24/05/2020,24/05/2020,,,1.6,,1.0,118,2'347,2'347.0,19.9,08/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,17,,PASTOREO,24/05/2020,,RECODO 3,KYKUYO,24/05/2020,24/05/2020,,56,1.9,,1.0,120,2'608,2'608.0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,24,,FUMIGADA,25/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,3,,PASTOREO,25/05/2020,,ISLA,RAYGRAS,25/05/2020,25/05/2020,,,1.2,,1.0,55,843,843.0,15.3,09/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,9,,PASTOREO,25/05/2020,,PARAISO,RAYGRAS,25/05/2020,25/05/2020,,,1.4,,1.0,102,1'847,1'847.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,19,,PASTOREO,25/05/2020,,JUNCAL,RAYGRAS,25/05/2020,25/05/2020,,,1.2,,1.0,104,1'832,1'832.0,17.6,09/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,2,,PASTOREO,25/05/2020,,RECODO 1,RAYGRAS,25/05/2020,25/05/2020,,,1.4,,1.0,118,2'718,2'718.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,58,,PASTOREO,25/05/2020,,RECODO 2,KYKUYO,25/05/2020,25/05/2020,,48,1.7,,1.0,118,2'347,2'347.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,17,,PASTOREO,25/05/2020,,RECODO 3,KYKUYO,25/05/2020,25/05/2020,,,1.9,,1.0,120,2'617,2'617.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,4,,ENMIENDA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,13,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,14,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,1,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,2,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,49,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,29,,FUMIGADA,26/05/2020,CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,31,,FUMIGADA,26/05/2020,ROYA CARRIER YODOSAFER TILT COSMOAGUAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,LA ISLA,29,,PASTOREO,26/05/2020,,ISLA,KYKUYO,26/05/2020,26/05/2020,,42,1.2,,1.0,55,728,728.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,9,,PASTOREO,26/05/2020,,PARAISO,RAYGRAS,26/05/2020,26/05/2020,,,1.4,,1.0,102,1'894,1'894.0,18.6,10/06/2020,2020,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,JUNCAL,20,,PASTOREO,26/05/2020,,JUNCAL,RAYGRAS,26/05/2020,26/05/2020,,47,1.4,,1.0,104,1'925,1'925.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,2,,PASTOREO,26/05/2020,,RECODO 1,RAYGRAS,26/05/2020,26/05/2020,,,1.4,,1.0,118,2'828,2'828.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,58,,PASTOREO,26/05/2020,,RECODO 2,KYKUYO,26/05/2020,26/05/2020,,,1.7,,1.0,118,2'342,2'342.0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,17,,PASTOREO,26/05/2020,,RECODO 3,KYKUYO,26/05/2020,26/05/2020,,,1.9,,1.0,120,2'583,2'583.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,1,,ABONADA,27/05/2020,MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,2,,ABONADA,27/05/2020,MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,MANGA LARGA,3,,ABONADA,27/05/2020,MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,PARAISO,1,,ABONADA,27/05/2020,MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,3,,ABONADA,27/05/2020,UREA FOSFAGRO MAGNESIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,55,,ABONADA,27/05/2020,UREA FOSFAGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,EL RECODO,56,,ABONADA,27/05/2020,UREA FOSFAGRO MAGNESIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
